Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Austria,AUT,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,14.47854226,13.87401409,15.16254183,14.09596687,12.76657895,11.34882936,10.23461264,9.53034458,9.612433349,9.092880731,9.589356021,8.073236593,8.239838903,7.865689671,7.891519298,7.711685682,6.94243706,6.436587233,6.61006019,6.761130014,6.617112281,6.524212509,6.36714661,6.47300113,6.041042133,5.70913192,5.480921779,5.207995531,5.185139281,5.115139753,5.421172539,5.463121878,5.68360665,6.07173482,6.483174023,6.344442702,6.298899146,5.436447837,5.787830742,6.15049722,6.131493295,5.927270181,6.085064106,5.865109647,6.261276907,6.697693225,7.715464508,7.192917497,6.939083545,7.258621927,7.585842503,7.827616541,7.903569807,8.020353342,7.735194648,7.414848854,7.659873864,
Azerbaijan,AZE,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.09743992,22.618543,16.19954584,19.74019692,18.57710245,16.16262269,14.15448989,11.74951898,11.696272,10.47529602,10.45598747,15.81295419,15.6149072,15.73211266,18.53763707,14.10425752,14.60315137,14.43719998,16.73789985,14.67487193,18.26958681,18.98898714,14.49282754,13.78707757,
Burundi,BDI,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,,,17.51923434,,,,,,,,,21.56824641,16.18672342,19.03751505,,,,,,,,,,,,,,,,,15.03894135,22.1462363,20.91054688,15.86373547,18.3876198,19.60256487,11.16003979,22.94778208,13.09976478,11.15028279,15.61728199,9.0042522,6.491898623,22.17247622,12.43325366,11.20372149,12.54272237,13.6810647,24.67626106,30.13368227,13.98723187,13.06202362,12.62100437,16.55016237,18.95842229,16.74573465,15.5915874,
Belgium,BEL,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,13.77965044,13.22325894,13.44590861,14.31928874,13.71713165,14.95276237,13.32034106,12.60783903,13.07520885,13.25046393,13.27362587,13.33236895,11.61361951,12.9529857,12.82563943,13.18624244,12.84318705,12.22185379,11.11743012,11.83109608,12.47213479,12.13437429,12.33670428,11.72917745,11.71731819,11.32227101,,,,,,,,,,,,9.915485915,8.433773754,8.670485715,8.571369653,8.752900557,8.168976712,7.667415848,7.357515743,7.694352455,8.14769092,9.250427139,8.314869606,8.444270645,8.651677468,8.693199004,9.081957688,9.198984876,9.666692049,9.673413498,8.955871645,8.96740985,
Benin,BEN,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,26.36640428,22.63416313,24.37111208,22.79519987,24.69255462,21.83835018,21.80343125,19.56422649,17.8162044,17.15797146,20.94113797,21.82943701,17.84938909,,,,,23.42441606,26.26818892,,24.91914309,,,,,,,,,,,,,,,,24.839403,22.96973192,21.8673893,20.36073082,23.87632384,24.21419838,24.56537392,29.94204175,30.67828191,31.15944293,36.13611817,31.09403447,38.64012248,33.92059868,37.8897944,40.33256287,45.84837222,41.26966636,48.97352029,54.94841477,47.81148986,38.31777841,
Burkina Faso,BFA,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,20.72059211,24.9128905,27.09173699,24.8465508,28.34576617,26.98249357,21.52583929,19.35323481,20.43757855,22.00545112,25.79253242,26.02032302,34.52546652,21.169511,18.92910529,20.39628968,28.4499019,21.84602045,20.49410324,24.71556686,25.24346437,25.5114052,,,,,,,,,,,,21.23271897,22.32814822,16.54698117,20.61643312,17.72489618,12.57228885,14.98265057,21.28798418,19.07541912,17.55326134,18.28498543,,15.95396896,16.74570219,15.71642673,15.11279904,16.59503296,13.13974427,12.05152292,12.65406084,13.95814907,13.68263048,12.20101616,12.35416066,10.75009909,
Bangladesh,BGD,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,,,17.60590379,20.58624902,25.3097064,23.62637587,20.18779307,25.97142627,19.96493169,28.98846851,24.25271061,20.868975,24.19070966,,24.13737376,18.95503523,17.34282116,18.26818796,15.92994979,,17.30404104,17.03077448,16.86203351,15.28683545,,16.47620179,17.39008913,14.60127657,19.18838946,15.60963054,13.89721986,16.69962452,22.4621302,18.32298513,18.67805605,17.42404772,19.49379282,14.47042383,16.86577782,,16.561579,,,,,
Bulgaria,BGR,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.711004884,,,,7.623896629,8.506366677,7.483072101,5.982985014,5.218472985,5.394980521,5.843755908,5.365537754,5.401211594,4.665319525,4.648532572,5.770741632,6.838209847,10.00220493,9.565645161,9.285276179,8.862030388,9.092947065,8.898012829,9.698079645,10.47567709,10.03907289,9.756663434,10.61206586,
Bahrain,BHR,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,,,,,,,,20.35661225,12.03381139,10.93504637,11.22079701,6.279558286,6.430109615,7.322965945,6.680919382,8.058830415,14.95958369,16.68552217,12.7508778,12.66650314,12.81096344,14.75965887,15.5370563,17.66985843,16.8416778,,,,,,,10.769206,12.26857652,19.14489629,,,,9.698642707,11.74189121,10.93562838,9.571281502,8.105738935,6.796056113,5.724408925,5.164931206,6.302129517,7.983990567,7.614975657,8.313942088,10.78563208,9.16647392,9.422277791,11.67082348,11.92189242,10.33687166,9.246678991,,
"Bahamas, The",BHS,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,4.204194717,2.618039315,2.664289308,,,,2.040464733,1.51410068,2.862871432,3.440158861,4.393544926,6.045542198,5.965803381,7.27864922,,,,,,,,,,16.25716794,16.49148091,17.99354795,16.71994466,17.51297795,18.64436761,18.13138365,18.36045088,15.64912487,14.90674713,15.40461538,15.70464376,18.37560105,17.53466454,15.86370212,15.87894869,16.11496015,16.05426455,19.33424017,20.20532446,18.60492209,19.2276254,,
Bosnia and Herzegovina,BIH,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.93961828,16.45712332,17.37550312,16.83125247,15.85945068,15.81797053,18.99211421,18.09980575,17.58053217,18.22026759,17.88694785,16.75408753,17.98205661,17.9874496,16.99123309,15.81183859,16.1864791,
Belarus,BLR,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.09175375,12.34803567,11.87393074,10.61288009,10.72336914,9.944301272,9.125913125,9.354867976,8.531897578,7.287459988,7.349881199,7.829970449,7.878566321,6.772764306,7.562805503,9.232702755,11.49455,14.12219242,13.87206713,12.27088595,10.1740992,10.3220967,
Belize,BLZ,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,28.01757262,26.55149366,24.56822749,26.89049142,27.51509151,24.75851415,,20.34848366,23.43812707,24.3129029,26.86230429,27.22114516,25.2745165,,,,,21.01533029,17.7627466,18.4313131,19.13328061,20.31103357,19.73768771,19.22668585,20.26339514,13.99616829,13.7350094,11.42803476,11.88939316,11.90792525,16.13425683,12.18493777,13.00396358,12.72147147,14.85564889,16.53617785,12.50505073,14.00206549,13.64531594,22.65320834,20.76382026,21.02412551,20.52912411,20.18379998,20.22076982,
Bermuda,BMU,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,,,,,,,,,25.23754319,27.65348568,29.13798938,27.95232356,26.36627717,28.54751802,24.73762492,25.34687978,24.85708725,21.12255155,22.70030279,20.40981208,20.36145014,19.99778766,19.72242419,,,,,,,,,,20.68672594,,20.526548,,,,,,,,17.75649985,17.68437653,17.03602804,17.17471572,17.02025949,13.07788681,16.94650545,20.62170766,19.19766668,20.80437066,20.70837808,21.03783465,20.36928604,20.79168539,19.33833394,
