Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Bhutan,BTN,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,,,,,,,,,,,7.313443882,8.37321404,9.787837753,10.27173805,12.3660827,15.00269702,22.13904776,16.48035713,13.93602042,14.1093496,14.7423052,24.23338991,23.78678561,29.2390102,28.89966046,26.13112712,20.3032331,17.73760876,16.35434434,18.88682159,11.10932026,11.84066092,11.70421613,12.34398983,10.82143589,10.02967653,10.60550463,8.299551135,6.619255089,8.56569745,6.660226598,7.133853971,9.861694664,8.378347158,7.372042262,5.227795565,2.614663173,5.297778434,4.846681998,7.883966101,
Botswana,BWA,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,10.02741492,14.77709752,13.10730372,12.44926137,18.97172012,20.0214115,31.38300954,29.32232959,23.79104031,16.1920941,14.10521685,13.53356054,19.00753055,14.75783896,11.78036214,14.34232971,12.73621296,10.46272189,11.64849396,12.12498548,10.38074496,8.680121521,9.690955881,9.10470729,9.046509614,9.390003212,7.851162746,8.954595772,6.069671739,5.606203013,3.941124394,3.272117004,2.612412092,2.916665823,2.111042384,1.908397887,1.622967604,2.494565308,2.163937708,1.166029083,0.563265135,0.540497228,0.78701989,0.412750971,0.58277951,0.531352739,0.711335147,1.030008177,7.091817857,2.815302797,1.273286448,0.789151779,0.515863141,0.753411714,0.629755754,0.469259443,0.630892668,0.636510495,0.502017961,0.406325749,
Central African Republic,CAF,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,0.026846181,0.342223283,0.918802113,1.53522891,11.85592726,10.50831548,9.941406981,12.58766031,9.173998617,10.5970284,7.677251392,7.816383184,11.2376128,9.549262281,13.11142225,14.53344132,8.589002574,8.859431667,8.328177467,11.98795045,13.77165635,14.4963907,12.07207132,14.25328617,20.96450588,12.11008373,12.17625497,15.29550705,16.54191671,15.62198946,17.54880214,12.74116901,12.72174584,13.62946753,20.17876116,15.33087654,17.14075256,9.929468332,12.71547597,11.97981464,8.419898302,8.247745128,6.109073091,4.529594898,8.760886594,6.703885276,9.21889464,10.67123156,13.26820786,11.74421823,12.12600145,10.98046184,9.04357436,11.88368898,31.91405428,28.34967798,27.42531646,23.50758075,27.49560297,31.59440671,
Canada,CAN,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central Europe and the Baltics,CEB,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Channel Islands,CHI,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,0.427420087,2.729993026,2.53136041,2.371346602,1.896537151,1.78885674,1.791977421,1.366104218,1.091098979,0.91575924,0.634793682,0.254330182,0.323118951,0.237824807,0.094721694,1.541156998,0.104034366,0.078835913,0.024256503,-0.141468536,-0.026861818,0.001664328,-0.003503561,0.045839275,0.065633284,0.316075432,0.022001557,0.140854401,0.215812894,0.246360159,0.348083665,0.348376506,0.310191424,0.375530488,0.284998212,0.227488365,0.260280613,0.158767203,0.134885283,0.097470862,0.06727489,0.081390892,-0.01054704,0.113073778,0.059412024,0.152016555,0.072707442,0.06889174,0.062139671,0.047289596,0.089560099,0.068018852,0.050322159,0.030480128,0.098012856,0.022965606,0.073545512,0.026473398,,,
China,CHN,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,,,,,,,,,,0.009451393,0.034266424,0.243075177,0.254858153,0.288819482,0.305288946,0.302502431,0.364154394,0.50488366,0.613687983,0.594135376,0.561213961,0.499476331,0.699613032,0.721567236,0.556071905,0.479223445,0.311978102,0.216792496,0.242678917,0.222968025,0.146155871,0.113439955,0.103841369,0.08251471,0.087680056,0.079227009,0.046178555,0.040839331,0.028240885,0.022410204,0.011085296,-0.00806844,-0.002120785,-0.006916455,-0.009029189,-0.002779461,-0.007073713,-0.00804782,-0.005104582,-0.004123114,
Cote d'Ivoire,CIV,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,0.023361883,0.551749446,1.43166745,1.182233782,4.349899651,4.324402139,3.631302038,3.250220385,3.60539981,3.763830104,3.703823403,3.365946165,2.697960098,2.632715895,2.543170642,2.65605008,2.385734576,1.712275726,1.706464577,1.841836209,2.167240109,1.555568471,1.941620602,2.525481195,1.936972477,1.864145973,2.059715272,2.614884969,4.565779351,4.712574334,7.45344902,6.905649558,7.705519822,7.889510468,21.13820631,12.10906315,8.596147754,4.062602673,8.046627594,3.813299523,3.612120065,1.875725193,9.831740568,1.944506321,1.0866409,0.555251751,1.444716412,0.874587787,2.496126251,10.25317292,3.522772371,5.886156402,11.21760347,4.264513967,2.684841062,1.454380766,1.313331333,1.656598177,1.720165811,2.108323393,
