Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Brazil,BRA,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,,,,2.949724907,4.484179709,4.795567096,6.773181374,4.143630515,2.275938717,2.308936643,1.206051146,1.74959097,4.73164664,4.688282676,3.217684699,3.226948652,3.338838313,3.053404985,2.929768544,2.904179211,7.682357208,8.324470418,8.500571895,7.990606584,8.640010929,6.470325915,5.395330026,5.095492228,4.256237234,4.547309507,5.518594178,6.992690087,6.184322745,5.133004208,6.714077058,10.89770543,8.50798735,13.17852159,10.44291981,10.70368243,11.87680838,11.44789105,11.60275707,15.09635612,16.99022831,15.32003175,13.6377593,12.6947993,
Barbados,BRB,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,1.192196623,1.765133032,1.210470195,1.344050432,1.441970378,1.881947516,1.884621294,2.050675783,1.890764595,1.217673915,1.405789453,1.945298491,1.649537647,1.559000586,1.792200281,2.184044044,2.019024803,2.03386548,2.275952084,2.397982151,2.440854327,2.134678734,1.515136051,1.519556352,1.15376038,2.292340708,2.159932285,2.622226632,2.400729592,2.921457959,2.352087193,3.096476049,2.385338977,3.453983022,5.292717831,4.999233833,4.888643152,3.401019972,3.092344717,2.93742416,3.727122933,3.085251643,4.191033007,3.956302337,3.611198563,3.648623195,2.814049691,2.462628937,2.419158614,1.694753873,,,,
Brunei Darussalam,BRN,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.974208008,2.133505722,2.285217286,2.244850928,2.176437411,2.064919174,2.279054,1.998968702,4.091378048,3.848776033,4.408480404,5.060215541,4.783141813,6.358930223,7.597816657,9.205778435,8.982320488,6.200496733,6.861712218,
Bhutan,BTN,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.47484816,13.68434636,10.98729574,14.54702653,11.74697245,6.647795323,8.557451542,9.263539163,11.8031416,9.606117244,9.437032321,9.885724663,7.832576007,9.906673016,
Botswana,BWA,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,,,,,2.795083074,3.130223425,3.788845353,4.700398868,4.203809269,2.994391008,4.107508535,4.729617836,5.647637448,10.82578214,13.81244563,16.9795181,15.01012076,17.65865079,15.93399919,18.541477,19.40020793,24.0794408,24.78136604,21.96472282,23.51113637,21.74325798,23.69433284,24.20924076,24.85918024,26.72910808,21.46089294,16.8165629,13.99410842,15.89050142,20.54938614,19.60105241,15.7252119,17.47912235,12.39745916,10.94619983,8.85444683,9.187322638,10.26697917,10.29742503,10.23451104,11.27665499,8.741490096,,
Central African Republic,CAF,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,,,,,,1.776396285,1.50205416,2.357399324,2.248867261,3.670173962,2.306548342,2.406855211,2.81865578,2.204918374,2.337339828,3.275743828,3.861038209,4.007921906,3.410203707,3.838072984,3.424035319,4.456487111,9.626483081,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,CAN,Total reserves in months of imports,FI.RES.TOTL.MO,2.896821045,3.211657922,3.468016827,3.381114612,3.36056597,2.997706423,2.347992578,2.185871753,2.300613665,1.909920671,2.765140986,2.979424477,2.897269753,2.547557068,2.300512246,1.818443237,1.70516575,1.494019959,1.565404732,2.141949307,2.087321935,1.359808582,1.658867081,1.400238584,0.938047453,0.940450036,1.082639351,1.451651227,1.678723552,1.530299657,1.537353319,1.362737372,0.944194189,0.88801788,0.757311657,0.811781644,1.032824246,0.794660876,1.014440255,1.126486748,1.161298666,1.319513705,1.43624083,1.281320102,1.067514079,0.883794062,0.834629965,0.878669444,0.881536944,1.360807887,1.172952701,1.191166039,1.194860142,1.255177045,1.299186841,1.54392945,1.650795903,1.595586164,1.452780987,1.471810333,
Central Europe and the Baltics,CEB,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,,1.458342671,1.479153906,1.81592088,1.670516031,1.183636486,1.423982395,1.811740496,1.745174856,1.524921988,2.170478173,2.119651617,1.990725912,2.545760354,2.646161682,2.178750666,1.824626754,2.40449146,2.39814269,3.024138381,3.084691478,3.262588423,3.781115993,5.254780018,4.448327051,4.281870551,4.818249025,4.818927375,4.488922177,4.372277239,5.458694044,5.188326962,4.296510892,4.176025637,4.081493787,3.975240907,3.345510737,5.556566086,5.307927972,4.606397041,5.073029022,5.06597099,4.42495012,4.937557201,5.594689718,6.782645591,5.83618672,6.173323619,
Switzerland,CHE,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,,,,,,10.42915972,11.44737147,14.83840309,13.27630061,10.30597332,12.47856285,11.05781235,9.997484959,10.82023185,9.436949243,10.0976154,7.889574017,7.391992799,6.275043738,6.400891243,6.598803179,7.644858414,7.144800834,6.344786212,6.348927767,6.010824297,5.716087768,5.29221637,3.853146756,3.712318041,4.602011769,4.506847921,4.164349542,2.661558163,2.702570582,2.478892887,2.142886618,4.536039057,8.040657531,7.908297876,13.10640762,12.42443321,12.4840522,15.11841105,15.93212428,17.64797454,16.49880104,19.58583589,
Channel Islands,CHI,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
